carat,cut,color,clarity,depth,table,price,x,y,z
0.32,Ideal,J,VVS1,62.3,54.0,494,4.41,4.43,2.75
0.32,Ideal,J,VVS1,60.8,56.0,494,4.47,4.48,2.72
0.3,Ideal,I,VVS2,62.2,56.0,495,4.25,4.3,2.66
0.3,Ideal,I,VVS2,62.5,54.0,495,4.27,4.31,2.68
0.34,Ideal,I,VS2,61.1,55.0,495,4.51,4.55,2.77
0.34,Ideal,I,VS2,61.5,55.0,495,4.53,4.55,2.79
0.3,Ideal,G,VS2,62.2,54.0,495,4.29,4.33,2.68
0.3,Ideal,E,I1,60.3,57.0,495,4.39,4.36,2.64
0.29,Very Good,E,VS1,62.1,57.0,496,4.2,4.24,2.62
0.27,Ideal,H,VVS2,61.9,55.0,496,4.14,4.16,2.57
0.3,Ideal,H,VS2,61.9,55.0,496,4.28,4.31,2.66
0.4,Ideal,H,VVS2,62.1,57.0,1125,4.74,4.69,2.93
0.4,Very Good,H,VVS2,63.2,55.0,1125,4.73,4.7,2.98
0.4,Ideal,H,VVS2,62.2,56.0,1125,4.75,4.7,2.94
0.4,Ideal,H,VVS2,62.3,57.0,1125,4.73,4.71,2.94
0.4,Ideal,H,VVS2,62.4,57.0,1125,4.73,4.69,2.94
0.4,Ideal,G,VS1,62.8,56.0,1125,4.7,4.67,2.94
0.4,Ideal,G,VS1,62.2,56.0,1125,4.74,4.72,2.94
0.4,Ideal,G,VS1,62.4,57.0,1125,4.74,4.72,2.95
0.4,Ideal,G,VS1,61.3,55.0,1125,4.78,4.75,2.92
0.4,Premium,G,VS1,60.3,59.0,1125,4.8,4.76,2.88
0.4,Premium,G,VS1,60.7,58.0,1125,4.81,4.78,2.91
0.4,Premium,G,VS1,61.3,60.0,1125,4.71,4.66,2.87
0.4,Ideal,E,VS1,61.6,56.0,1125,4.78,4.73,2.93
0.4,Ideal,E,VS1,61.2,57.0,1125,4.77,4.74,2.91
0.4,Premium,E,VS1,61.8,56.0,1125,4.77,4.74,2.94
0.4,Ideal,E,VS1,62.0,54.0,1125,4.77,4.74,2.95
0.4,Premium,E,VS1,60.4,59.0,1125,4.81,4.76,2.89
0.4,Premium,E,VS1,60.3,58.0,1125,4.82,4.8,2.9
0.4,Premium,E,VS1,62.8,59.0,1125,4.67,4.63,2.92
0.4,Ideal,E,VS1,62.6,56.0,1125,4.72,4.67,2.94
0.4,Premium,E,VS1,62.5,58.0,1125,4.72,4.69,2.94
0.4,Ideal,E,VS1,62.3,56.0,1125,4.73,4.71,2.94
0.4,Premium,E,VS1,62.4,54.0,1125,4.75,4.71,2.95
0.4,Premium,E,VS1,60.5,61.0,1125,4.74,4.72,2.86
0.4,Premium,E,VS1,61.2,59.0,1125,4.76,4.72,2.9
0.4,Premium,E,VS1,61.8,55.0,1125,4.76,4.72,2.93
0.4,Ideal,E,VS1,62.2,55.0,1125,4.76,4.72,2.95
0.4,Ideal,E,VS1,61.7,55.0,1125,4.76,4.73,2.93
0.5,Premium,F,SI2,59.9,60.0,1125,5.22,5.16,3.11
0.4,Ideal,D,VS2,60.5,57.0,1125,4.8,4.76,2.89
0.61,Very Good,J,SI2,58.1,63.0,1125,5.62,5.6,3.26
0.5,Premium,J,SI1,60.7,58.0,1125,5.13,5.11,3.11
0.36,Ideal,D,VVS2,61.0,56.0,1126,4.57,4.61,2.8
0.42,Ideal,H,IF,61.6,56.0,1126,4.84,4.87,2.99
0.39,Premium,E,VVS2,59.5,58.0,1126,4.77,4.74,2.83
0.5,Ideal,G,SI2,61.0,57.0,1127,5.13,5.15,3.13
0.53,Ideal,I,SI1,61.6,56.6,1127,5.19,5.21,3.21
0.45,Good,G,VS1,64.1,58.8,1127,4.79,4.86,3.09
0.53,Good,E,SI2,63.0,60.0,1127,5.11,5.14,3.23
0.39,Fair,G,IF,57.1,61.0,1127,4.83,4.88,2.77
0.56,Ideal,G,SI2,61.0,57.0,1127,5.34,5.32,3.25
0.5,Very Good,E,SI1,61.4,63.0,1128,5.06,5.1,3.12
0.4,Ideal,F,VVS1,61.7,57.0,1128,4.72,4.75,2.92
0.4,Ideal,F,VVS1,61.5,56.0,1128,4.73,4.77,2.92
0.4,Very Good,D,VVS2,62.0,61.0,1128,4.7,4.72,2.92
0.51,Good,H,VS2,61.8,65.0,1128,5.07,5.02,3.12
0.51,Ideal,E,SI2,61.3,61.0,1128,5.13,5.15,3.15
0.54,Very Good,J,VS2,63.0,57.0,1129,5.17,5.21,3.27
0.45,Very Good,E,VS2,61.8,58.0,1129,4.9,4.94,3.04
0.39,Premium,E,VVS2,61.1,59.0,1129,4.68,4.74,2.88
0.33,Premium,D,VVS1,61.8,58.0,1129,4.4,4.43,2.73
0.33,Ideal,E,IF,61.9,57.0,1129,4.41,4.45,2.74
0.33,Premium,E,IF,60.8,58.0,1129,4.46,4.49,2.72
0.39,Ideal,F,VVS1,61.4,54.0,1129,4.7,4.73,2.9
0.51,Ideal,G,SI2,61.5,55.0,1129,5.16,5.18,3.18
0.51,Good,G,SI2,63.6,54.0,1129,5.08,5.05,3.22
0.43,Ideal,I,IF,62.0,55.0,1129,4.85,4.83,3.0
0.43,Premium,I,IF,61.2,58.0,1129,4.88,4.83,2.97
0.43,Ideal,G,VVS2,61.9,55.0,1129,4.86,4.84,3.0
0.43,Ideal,G,VVS2,60.9,57.0,1129,4.9,4.85,2.97
0.43,Ideal,G,VVS2,60.1,57.0,1129,4.91,4.88,2.94
0.43,Premium,G,VVS2,62.3,60.0,1129,4.85,4.78,3.0
0.43,Premium,G,VVS2,62.2,55.0,1129,4.84,4.81,3.0
0.43,Ideal,G,VVS2,61.4,55.0,1129,4.88,4.83,2.98
0.43,Premium,F,VS1,62.5,58.0,1129,4.85,4.78,3.01
0.43,Premium,F,VS1,61.0,57.0,1129,4.89,4.84,2.97
0.43,Premium,F,VS1,59.9,58.0,1129,4.93,4.89,2.94
0.43,Premium,F,VS1,62.2,61.0,1129,4.83,4.75,2.98
0.43,Premium,D,VS2,60.7,58.0,1129,4.88,4.84,2.95
0.43,Ideal,D,VS2,60.7,57.0,1129,4.91,4.88,2.97
0.43,Premium,D,VS2,60.2,59.0,1129,4.92,4.88,2.95
0.43,Ideal,D,VS2,61.8,56.0,1129,4.83,4.81,2.98
0.43,Ideal,D,VS2,62.0,55.0,1129,4.86,4.81,3.0
0.3,Premium,D,IF,62.1,59.0,1130,4.27,4.29,2.66
0.51,Good,E,SI2,63.3,56.0,1130,5.08,5.12,3.23
0.34,Ideal,D,VVS2,61.8,55.0,1130,4.46,4.48,2.76
0.33,Ideal,E,VVS1,61.3,56.0,1130,4.43,4.48,2.73
0.33,Ideal,E,VVS1,61.6,55.0,1130,4.44,4.46,2.74
0.5,Ideal,I,VS1,61.9,54.0,1130,5.12,5.16,3.18
0.46,Ideal,H,SI1,61.1,55.0,1130,4.97,5.01,3.05
0.48,Good,G,VS2,60.3,60.7,1130,5.06,5.11,3.06
0.41,Premium,E,VVS1,60.0,61.0,1130,4.86,4.78,2.89
0.42,Very Good,F,VVS2,61.6,59.0,1131,4.83,4.84,2.98
0.43,Premium,E,VS1,62.3,58.0,1131,4.78,4.82,2.99
0.39,Very Good,F,IF,60.8,55.0,1131,4.73,4.77,2.89
0.54,Good,H,SI1,59.4,65.0,1131,5.31,5.22,3.13
0.36,Ideal,E,VVS2,61.0,55.0,1131,4.6,4.62,2.81
0.56,Ideal,J,VS2,61.4,56.0,1131,5.32,5.34,3.27
0.51,Ideal,I,VS2,62.1,54.0,1131,5.12,5.16,3.19
0.36,Ideal,D,VS1,61.7,55.0,1131,4.58,4.6,2.83
0.3,Ideal,F,IF,60.7,56.0,1131,4.35,4.38,2.65
0.38,Ideal,F,VS1,62.1,55.0,1131,4.66,4.63,2.89
0.53,Premium,H,SI1,59.4,60.0,1132,5.24,5.26,3.12
0.53,Good,H,SI1,63.7,55.0,1132,5.12,5.15,3.27
0.53,Very Good,F,SI2,62.5,57.0,1132,5.11,5.17,3.21
0.42,Ideal,D,VVS2,62.0,55.0,1132,4.81,4.84,2.99
0.42,Ideal,D,VVS2,61.7,57.0,1132,4.8,4.82,2.97
0.42,Ideal,D,VS1,61.8,56.0,1132,4.82,4.86,2.99
0.42,Premium,D,VVS2,59.6,59.0,1132,4.9,4.96,2.94
0.53,Good,H,SI1,63.9,55.0,1132,5.14,5.19,3.3
0.53,Very Good,F,SI2,60.5,60.0,1132,5.19,5.23,3.15
0.53,Ideal,G,SI2,59.9,57.0,1132,5.25,5.3,3.16
0.58,Ideal,I,SI1,62.2,54.0,1132,5.35,5.39,3.34
0.4,Very Good,D,VVS2,60.8,56.0,1133,4.78,4.82,2.92
0.47,Very Good,G,SI1,62.8,56.0,1133,4.96,4.93,3.11
0.5,Very Good,G,SI1,59.3,58.0,1133,5.19,5.24,3.09
0.5,Very Good,H,SI1,60.9,61.0,1133,5.06,5.15,3.11
0.34,Ideal,D,VVS1,61.7,56.0,1133,4.46,4.48,2.76
0.38,Ideal,E,VS1,62.2,54.1,1133,4.63,4.65,2.89
0.34,Ideal,D,VVS1,61.7,57.0,1133,4.49,4.52,2.78
0.34,Ideal,D,VVS1,61.5,56.0,1133,4.47,4.5,2.76
0.34,Ideal,D,VVS1,62.4,55.0,1133,4.45,4.49,2.79
0.55,Ideal,J,VS2,60.4,58.0,1133,5.29,5.34,3.21
0.54,Ideal,G,SI2,61.8,54.0,1133,5.23,5.25,3.24
0.54,Ideal,G,SI2,61.8,54.0,1133,5.24,5.28,3.25
0.54,Ideal,G,SI2,62.3,58.0,1133,5.17,5.2,3.23
0.31,Ideal,E,IF,61.9,56.0,1133,4.37,4.35,2.7
0.31,Premium,E,IF,61.0,59.0,1133,4.39,4.36,2.67
0.41,Very Good,E,VVS2,63.1,58.0,1133,4.75,4.72,2.99
0.57,Fair,F,SI1,65.8,58.0,1133,5.2,5.1,3.39
0.55,Premium,E,SI2,58.4,61.0,1134,5.37,5.31,3.12
0.55,Ideal,I,SI1,61.3,55.0,1134,5.3,5.33,3.26
0.55,Ideal,I,SI1,61.7,55.0,1134,5.29,5.31,3.27
0.55,Ideal,H,SI1,61.5,54.0,1134,5.3,5.33,3.27
0.55,Good,J,VS2,64.1,54.0,1134,5.21,5.18,3.33
0.63,Good,J,SI1,59.9,64.0,1134,5.63,5.58,3.36
0.58,Ideal,G,SI2,62.0,57.0,1134,5.35,5.29,3.3
0.5,Ideal,J,VS1,61.4,58.0,1134,5.14,5.09,3.15
0.7,Good,H,I1,56.5,57.0,1134,5.97,5.86,3.33
0.7,Fair,F,I1,64.9,59.0,1134,5.58,5.53,3.61
0.5,Fair,H,VS1,67.1,58.0,1134,4.94,4.89,3.3
0.5,Fair,H,VS1,66.6,58.0,1134,4.95,4.84,3.26
0.5,Fair,E,SI1,65.3,58.0,1134,4.99,4.91,3.23
0.7,Good,F,I1,63.8,60.0,1134,5.64,5.45,3.54
0.43,Ideal,E,VVS2,60.8,57.0,1135,4.9,4.87,2.97
0.54,Very Good,I,SI1,63.2,57.0,1135,5.17,5.21,3.28
0.45,Ideal,G,VVS2,61.2,56.0,1135,4.91,4.96,3.02
0.42,Ideal,H,IF,61.0,56.0,1135,4.79,4.82,2.93
0.4,Good,D,VVS2,60.2,63.0,1135,4.74,4.8,2.87
0.4,Ideal,J,VVS1,61.9,56.0,1136,4.74,4.79,2.95
0.47,Ideal,H,VS2,61.7,57.0,1136,4.99,5.03,3.09
0.42,Ideal,G,SI1,61.6,56.0,1136,4.83,4.85,2.98
0.5,Good,E,SI1,65.5,56.0,1136,4.9,4.99,3.24
0.5,Fair,H,VS1,66.3,55.0,1136,4.86,4.91,3.24
0.36,Ideal,F,IF,62.2,55.0,1137,4.57,4.62,2.86
0.55,Good,E,SI1,63.3,54.0,1138,5.21,5.24,3.31
0.5,Premium,G,SI1,63.0,56.0,1138,5.07,5.02,3.18
0.36,Ideal,F,IF,61.4,55.9,1138,4.58,4.62,2.82
0.52,Good,D,SI2,61.8,58.0,1138,5.17,5.21,3.21
0.7,Fair,G,I1,65.3,59.0,1138,5.5,5.47,3.58
0.5,Good,G,SI1,60.2,64.0,1138,5.11,5.04,3.05
0.52,Premium,H,SI1,61.6,57.0,1138,5.2,5.15,3.19
0.4,Good,E,VS1,63.8,57.0,1138,4.72,4.69,3.0
0.7,Premium,G,I1,61.6,56.0,1138,5.8,5.63,3.52
0.7,Premium,G,I1,59.7,59.0,1138,5.76,5.57,3.39
0.7,Fair,H,I1,62.1,66.0,1138,5.56,5.52,3.44
0.4,Very Good,H,VVS1,62.3,55.0,1139,4.73,4.77,2.95
0.51,Ideal,F,SI2,61.1,56.0,1139,5.18,5.21,3.17
0.46,Premium,F,VS1,63.0,57.0,1139,4.93,4.79,3.06
0.36,Very Good,E,VVS1,61.4,56.0,1140,4.6,4.62,2.83
0.51,Very Good,I,VS2,63.3,56.0,1140,5.02,5.06,3.19
0.76,Fair,H,I1,64.5,57.0,1140,5.79,5.76,3.73
0.31,Ideal,F,VVS1,60.7,57.0,1140,4.41,4.39,2.67
0.31,Ideal,F,VVS1,60.6,56.0,1140,4.44,4.41,2.68
0.32,Ideal,E,VVS1,61.5,56.0,1140,4.43,4.45,2.73
0.5,Ideal,H,SI1,62.2,57.0,1140,5.07,5.09,3.16
0.5,Ideal,H,SI1,62.4,56.0,1140,5.07,5.09,3.17
0.5,Ideal,H,SI1,62.1,58.0,1140,5.04,5.07,3.14
0.5,Ideal,H,SI1,62.5,57.0,1140,5.06,5.08,3.17
0.5,Ideal,H,SI1,62.0,56.0,1140,5.08,5.11,3.16
0.53,Good,E,SI2,57.9,58.0,1140,5.34,5.39,3.11
0.38,Ideal,D,VS1,62.5,56.0,1140,4.67,4.64,2.91
0.32,Ideal,D,VVS1,61.8,56.0,1140,4.41,4.39,2.72
0.32,Ideal,D,VVS1,61.5,57.0,1140,4.45,4.43,2.73
0.32,Ideal,D,VVS1,61.8,56.0,1140,4.41,4.39,2.72
0.32,Ideal,D,VVS1,61.3,57.0,1140,4.42,4.39,2.7
0.32,Ideal,D,VVS1,61.9,56.0,1140,4.39,4.36,2.71
0.38,Ideal,D,VS1,62.2,57.0,1140,4.66,4.63,2.89
0.32,Ideal,D,VVS1,61.7,55.0,1140,4.44,4.41,2.73
0.38,Ideal,D,VS1,62.0,55.0,1140,4.68,4.64,2.89
0.38,Ideal,G,VVS1,61.6,57.0,1140,4.73,4.65,2.89
0.38,Premium,D,VS1,61.9,60.0,1140,4.66,4.62,2.87
0.38,Premium,D,VS1,62.4,59.0,1140,4.63,4.6,2.88
0.64,Good,F,I1,57.3,64.0,1140,5.75,5.69,3.28
0.38,Premium,D,VS1,61.2,58.0,1140,4.68,4.63,2.85
0.52,Premium,I,VS1,59.6,60.0,1141,5.17,5.14,3.07
0.52,Very Good,J,VS2,60.7,56.0,1141,5.19,5.23,3.16
0.53,Premium,E,SI2,60.5,60.0,1141,5.21,5.24,3.16
0.53,Good,E,SI2,63.4,56.0,1141,5.16,5.18,3.28
0.53,Good,E,SI2,63.2,54.0,1141,5.16,5.19,3.27
0.55,Very Good,G,SI1,60.7,56.0,1141,5.32,5.38,3.25
0.33,Ideal,F,VVS1,61.8,55.0,1141,4.44,4.46,2.75
0.52,Ideal,J,VS2,61.6,57.0,1141,5.16,5.19,3.19
0.64,Good,J,SI2,64.7,54.0,1141,5.39,5.43,3.5
0.5,Good,D,SI2,57.1,63.0,1141,5.23,5.27,3.0
0.5,Premium,H,SI1,60.2,61.0,1141,5.16,5.14,3.1
0.5,Fair,E,SI2,65.2,57.0,1141,4.96,4.91,3.22
0.4,Very Good,E,VVS1,63.8,56.0,1142,4.68,4.72,3.0
0.42,Ideal,F,VVS2,62.1,55.0,1142,4.79,4.81,2.98
0.42,Premium,F,VVS2,59.6,59.0,1142,4.83,4.86,2.89
0.42,Ideal,F,VVS2,61.1,57.0,1142,4.82,4.84,2.95
0.42,Ideal,F,VVS2,60.6,57.0,1142,4.82,4.85,2.93
0.42,Premium,F,VVS2,61.7,59.0,1142,4.78,4.82,2.96
0.42,Ideal,F,VVS2,61.3,57.0,1142,4.8,4.82,2.95
0.42,Premium,F,VVS2,60.3,59.0,1142,4.83,4.86,2.92
0.42,Ideal,F,VVS2,61.6,56.0,1142,4.83,4.85,2.98
0.42,Ideal,F,VVS2,61.7,57.0,1142,4.78,4.81,2.96
0.42,Ideal,F,VVS2,62.2,56.0,1142,4.79,4.82,2.99
0.53,Ideal,F,SI2,61.7,56.0,1142,5.23,5.24,3.23
0.42,Premium,H,VVS1,62.0,58.0,1142,4.82,4.79,2.98
0.37,Premium,D,VVS1,61.4,58.0,1142,4.65,4.63,2.85
0.42,Ideal,H,VVS1,62.4,55.0,1142,4.8,4.79,2.99
0.43,Very Good,G,VVS1,60.7,57.0,1143,4.87,4.89,2.96
0.41,Very Good,F,VVS1,63.3,55.0,1143,4.7,4.74,2.99
0.47,Premium,H,VS1,61.8,58.0,1143,4.94,4.99,3.07
0.44,Ideal,G,VVS1,61.3,55.0,1143,4.92,4.94,3.02
0.61,Ideal,J,SI1,62.0,55.0,1143,5.45,5.48,3.39
0.54,Premium,J,VS2,62.6,58.0,1143,5.22,5.16,3.25
0.56,Very Good,H,SI2,59.5,57.0,1144,5.4,5.43,3.22
0.41,Ideal,E,VS1,61.2,56.0,1144,4.82,4.89,2.97
0.45,Good,F,VS1,58.6,62.2,1144,5.0,5.05,2.95
0.45,Good,F,VS1,57.6,62.5,1144,5.05,5.09,2.91
0.55,Very Good,E,SI2,59.6,57.0,1145,5.34,5.39,3.2
0.4,Good,F,VVS1,63.3,57.0,1145,4.68,4.7,2.97
0.5,Good,F,SI1,57.9,62.0,1145,5.18,5.21,3.01
0.4,Ideal,E,VVS2,61.6,56.0,1145,4.74,4.77,2.93
0.44,Ideal,I,VVS1,60.9,56.0,1145,4.9,4.96,3.0
0.48,Ideal,G,SI1,61.6,55.0,1145,5.06,5.1,3.13
0.37,Ideal,D,VVS2,61.6,56.0,1145,4.65,4.61,2.85
0.37,Premium,D,VVS2,61.0,60.0,1145,4.64,4.61,2.82
0.52,Very Good,E,SI2,61.1,57.0,1146,5.2,5.24,3.19
0.51,Good,D,SI2,64.2,56.0,1146,5.02,5.05,3.23
0.51,Ideal,F,SI2,61.3,57.0,1146,5.16,5.19,3.17
0.52,Ideal,E,SI2,61.8,57.0,1146,5.14,5.18,3.19
0.5,Very Good,F,SI2,62.4,56.0,1147,5.08,5.12,3.18
0.58,Very Good,J,VS2,59.5,62.0,1147,5.41,5.44,3.23
0.5,Good,E,SI1,64.0,56.0,1147,5.03,4.9,3.18
0.52,Good,G,SI1,64.3,61.0,1147,5.01,4.97,3.21
0.54,Ideal,I,VS1,61.5,56.0,1147,5.24,5.26,3.23
0.54,Ideal,H,SI1,62.5,56.0,1147,5.2,5.23,3.26
0.7,Fair,I,I1,68.6,57.0,1147,5.46,5.34,3.71
0.72,Fair,G,I1,65.1,57.0,1147,5.65,5.55,3.65
0.5,Very Good,H,SI1,60.0,55.0,1148,5.2,5.23,3.13
0.38,Premium,G,IF,62.5,60.0,1148,4.61,4.64,2.89
0.43,Ideal,F,VVS2,61.5,55.0,1148,4.85,4.88,2.99
0.39,Ideal,F,VVS1,61.7,57.0,1148,4.68,4.71,2.89
0.51,Ideal,G,SI2,62.1,56.0,1148,5.1,5.13,3.18
0.34,Ideal,F,IF,60.7,57.0,1148,4.53,4.5,2.74
0.36,Premium,G,IF,62.5,60.0,1148,4.53,4.49,2.82
0.36,Premium,G,IF,61.0,59.0,1148,4.6,4.55,2.79
0.36,Ideal,G,IF,61.6,55.0,1148,4.59,4.57,2.82
0.41,Premium,G,VVS1,59.7,60.0,1148,4.85,4.83,2.89
0.35,Premium,E,IF,59.0,61.0,1148,4.64,4.62,2.73
0.61,Very Good,J,SI1,60.8,58.0,1149,5.46,5.49,3.33
0.55,Very Good,I,SI1,63.6,57.0,1149,5.15,5.19,3.29
0.45,Good,D,VS2,63.7,61.0,1149,4.81,4.73,3.04
0.42,Ideal,G,VVS1,61.9,56.0,1150,4.8,4.85,2.98
0.52,Ideal,G,SI2,61.3,56.0,1150,5.19,5.22,3.19
0.41,Good,F,VVS2,59.2,63.0,1150,4.82,4.87,2.87
0.4,Ideal,E,VS2,61.4,57.0,1150,4.78,4.75,2.92
0.57,Very Good,I,SI1,61.1,61.0,1151,5.34,5.37,3.27
0.41,Ideal,D,VS1,61.3,54.0,1151,4.8,4.83,2.95
0.41,Ideal,F,IF,62.2,54.0,1151,4.76,4.79,2.97
0.41,Very Good,D,VS1,62.9,57.0,1151,4.73,4.75,2.98
0.41,Ideal,G,VVS1,61.7,55.0,1151,4.77,4.79,2.95
0.41,Ideal,D,VS1,61.0,57.0,1151,4.78,4.82,2.93
0.41,Ideal,D,VS1,61.8,57.0,1151,4.75,4.8,2.95
0.41,Ideal,G,VVS1,62.0,56.0,1151,4.78,4.8,2.97
0.41,Very Good,G,VVS1,60.0,59.0,1151,4.83,4.84,2.9
0.41,Very Good,G,VVS1,60.3,60.0,1151,4.74,4.78,2.87
0.41,Very Good,D,VS1,62.8,57.0,1151,4.73,4.76,2.98
0.41,Ideal,G,VVS1,61.8,55.0,1151,4.76,4.78,2.95
0.41,Very Good,G,VVS1,61.0,61.0,1151,4.72,4.75,2.89
0.41,Ideal,D,VS1,62.1,56.0,1151,4.77,4.8,2.97
0.41,Ideal,G,VVS1,62.1,55.0,1151,4.74,4.79,2.96
0.41,Premium,G,VVS1,59.9,59.0,1151,4.79,4.83,2.88
0.52,Ideal,J,VS2,61.4,57.0,1151,5.17,5.21,3.19
0.57,Ideal,H,SI2,61.5,55.0,1151,5.35,5.38,3.3
0.43,Ideal,H,IF,61.9,55.0,1151,4.87,4.89,3.02
0.52,Ideal,G,SI2,63.0,55.0,1151,5.14,5.12,3.23
0.52,Very Good,G,SI2,63.1,56.0,1151,5.12,5.08,3.22
0.4,Ideal,D,VVS2,61.4,56.0,1152,4.8,4.75,2.93
0.4,Premium,D,VVS2,58.3,59.0,1152,4.9,4.88,2.85
0.53,Very Good,H,SI1,61.7,60.0,1152,5.17,5.21,3.2
0.48,Premium,E,SI1,60.4,62.0,1152,5.07,5.03,3.05
0.52,Ideal,I,VS2,62.3,54.0,1152,5.17,5.2,3.23
0.52,Ideal,I,VS2,61.8,54.0,1152,5.16,5.2,3.2
0.5,Very Good,G,SI1,62.4,52.0,1153,5.1,5.15,3.2
0.5,Very Good,G,SI1,62.3,58.0,1153,5.06,5.08,3.16
0.54,Ideal,G,SI2,60.4,59.0,1153,5.24,5.29,3.18
0.5,Ideal,G,SI1,62.1,57.0,1153,5.05,5.09,3.15
0.4,Ideal,H,IF,61.9,56.0,1153,4.72,4.75,2.93
0.41,Premium,E,VS1,60.7,58.0,1153,4.83,4.79,2.92
0.41,Premium,E,VS1,59.8,61.0,1153,4.85,4.79,2.88
0.41,Premium,E,VS1,60.0,58.0,1153,4.83,4.8,2.89
0.41,Premium,E,VS1,60.1,58.0,1153,4.84,4.81,2.9
0.41,Premium,E,VS1,59.9,58.0,1153,4.88,4.83,2.91
0.41,Ideal,E,VS1,61.4,57.0,1153,4.82,4.79,2.95
0.41,Premium,E,VS1,60.6,59.0,1153,4.8,4.77,2.9
0.41,Premium,E,VS1,61.9,59.0,1153,4.8,4.77,2.96
0.29,Ideal,F,SI2,60.6,59.0,496,4.31,4.37,2.63
0.3,Fair,F,SI1,63.1,58.0,496,4.3,4.22,2.69
0.28,Ideal,I,VVS2,62.2,55.0,497,4.21,4.24,2.63
0.28,Ideal,G,VS2,62.2,54.0,497,4.21,4.24,2.63
0.28,Ideal,H,VS1,62.0,55.0,497,4.21,4.24,2.62
0.28,Ideal,H,VS1,61.8,57.0,497,4.2,4.22,2.6
0.37,Ideal,J,SI1,60.5,57.0,497,4.63,4.66,2.81
0.34,Fair,J,SI1,64.5,57.0,497,4.38,4.36,2.82
0.3,Premium,G,SI1,62.5,61.0,497,4.29,4.26,2.67
0.38,Ideal,F,I1,62.5,57.0,497,4.61,4.64,2.89
0.32,Very Good,F,SI1,60.7,62.0,497,4.4,4.43,2.68
0.23,Very Good,F,VVS2,61.7,55.0,498,3.99,4.05,2.48
0.23,Very Good,E,VVS2,63.0,58.0,498,3.92,3.95,2.48
0.23,Very Good,E,VVS2,60.7,58.0,498,3.96,4.01,2.42
0.24,Ideal,G,VVS2,61.2,56.0,498,3.99,4.02,2.45
0.29,Ideal,H,VS2,62.8,55.0,498,4.24,4.27,2.67
0.23,Ideal,F,VS2,60.9,57.0,498,3.96,3.99,2.42
0.23,Ideal,F,VS2,61.5,55.0,498,3.93,3.97,2.43
0.23,Ideal,F,VS2,61.9,55.0,498,3.94,3.97,2.45
0.29,Ideal,H,VS1,61.8,57.0,498,4.27,4.31,2.64
0.31,Ideal,I,SI1,62.1,53.0,498,4.34,4.36,2.7
0.33,Ideal,G,SI1,61.6,56.0,498,4.43,4.46,2.74
0.27,Good,F,VVS1,61.7,61.0,498,4.1,4.14,2.54
0.25,Good,E,VVS1,61.4,62.0,498,4.03,4.05,2.48
0.23,Good,E,VVS1,56.3,62.0,498,4.1,4.11,2.31
0.33,Very Good,J,VVS2,62.1,56.0,499,4.44,4.45,2.76
0.24,Very Good,D,VVS2,60.1,57.0,499,4.03,4.09,2.44
0.26,Very Good,F,VS2,61.4,56.0,499,4.09,4.12,2.53
0.26,Very Good,F,VS1,61.9,57.0,499,4.11,4.14,2.55
0.26,Very Good,F,VS1,60.4,56.0,499,4.14,4.16,2.51
0.41,Ideal,E,VS1,62.1,55.0,1153,4.8,4.77,2.97
0.41,Premium,E,VS1,60.8,59.0,1153,4.82,4.76,2.91
0.41,Ideal,E,VS1,62.0,54.0,1153,4.79,4.76,2.96
0.41,Ideal,E,VS1,61.7,57.0,1153,4.8,4.76,2.95
0.41,Ideal,E,VS1,61.9,55.0,1153,4.8,4.76,2.96
0.41,Ideal,E,VS1,60.9,57.0,1153,4.79,4.76,2.91
0.41,Ideal,E,VS1,61.8,57.0,1153,4.79,4.76,2.95
0.41,Premium,E,VS1,61.2,58.0,1153,4.78,4.76,2.92
0.41,Premium,E,VS1,62.2,57.0,1153,4.78,4.74,2.96
0.41,Ideal,E,VS1,61.7,55.0,1153,4.78,4.75,2.94
0.41,Ideal,E,VS1,62.1,56.0,1153,4.78,4.75,2.96
0.41,Ideal,E,VS1,62.1,55.0,1153,4.78,4.75,2.96
0.41,Ideal,E,VS1,61.8,55.0,1153,4.8,4.75,2.95
0.41,Ideal,E,VS1,62.0,55.0,1153,4.77,4.74,2.95
0.41,Ideal,E,VS1,62.3,57.0,1153,4.77,4.74,2.96
0.41,Premium,E,VS1,62.0,60.0,1153,4.78,4.74,2.95
0.41,Premium,E,VS1,62.3,59.0,1153,4.76,4.74,2.96
0.41,Premium,E,VS1,62.0,57.0,1153,4.77,4.74,2.95
0.41,Premium,E,VS1,62.8,58.0,1153,4.72,4.7,2.96
0.41,Premium,E,VS1,61.8,58.0,1153,4.75,4.73,2.93
0.41,Ideal,E,VS1,62.7,57.0,1153,4.76,4.72,2.97
0.41,Ideal,E,VS1,62.7,55.0,1153,4.76,4.72,2.97
0.41,Premium,E,VS1,60.4,58.0,1153,4.82,4.78,2.9
0.42,Very Good,F,VVS1,63.0,59.0,1154,4.75,4.81,3.01
0.45,Very Good,G,VS1,60.0,57.1,1154,4.99,5.03,3.0
0.4,Very Good,G,IF,61.0,59.0,1154,4.75,4.79,2.91
0.54,Ideal,F,SI2,61.1,56.0,1154,5.22,5.26,3.2
0.5,Very Good,E,SI2,62.4,57.0,1154,5.03,5.07,3.15
0.54,Premium,F,SI2,59.6,60.0,1154,5.25,5.28,3.14
0.5,Ideal,E,SI2,62.5,57.0,1154,5.04,5.07,3.16
